dataset	simulation	Dprime_a	Dprime_b	Dprime_c	Dprime_R2	r2_a	r2_b	r2_c	r2_R2
test_data_1B08_varied_scale_10	ts_034.trees	0.0261462075848334	-0.012037924765168	0.00118338937447435	0.616503865983555	-1.12100470318154	-0.0651129114513549	0.00549830370838548	0.149445979892593
test_data_1B08_varied_scale_10	ts_033.trees	0.229916687532465	-0.0722744961886263	0.00234789220846358	0.973975563844746	2.09033283392869	-1.01869081176874	0.0743300567013701	0.99059528831006
test_data_1B08_varied_scale_10	ts_036.trees	0.319760475690031	-0.13516130848291	0.012704788561763	0.967360138348746	1.41962135809008	-1.01981803819771	0.0951512885211684	0.95319574746691
test_data_1B08_varied_scale_10	ts_041.trees	0.322816405842617	-0.118007586939349	0.00856589998210742	0.834579443034616	2.41729760423302	-1.18589556632147	0.0927916142158444	0.910736579234494
test_data_1B08_varied_scale_10	ts_045.trees	-0.153932254952456	0.105059446268968	-0.0173131248833772	0.901608001972943	1.65260946511973	-0.694504816880207	0.0315591266197366	0.913104520277071
test_data_1B08_varied_scale_10	ts_042.trees	-0.885690494869735	0.438002472103354	-0.0542378644962615	0.813556808341054	-0.853805438563936	0.495601736536217	-0.102970593010553	0.93637040355519
test_data_1B08_varied_scale_10	ts_049.trees	0.108959533710336	-0.03260409113572	0.000670844870576349	0.918872113858467	1.3718052647039	-0.827930605625594	0.0613884410258896	0.897625376357906
test_data_1B08_varied_scale_10	ts_048.trees	0.141597356678602	-0.0597605002072371	0.00537228376155192	0.846019560577218	0.804333233607094	-0.789076158947531	0.0733171627346353	0.736826868545996
test_data_1B08_varied_scale_10	ts_047.trees	0.44280309105453	-0.182404997727668	0.0167752540811559	0.92835757462155	3.56054214764952	-1.84502455296305	0.173939704707398	0.939509506098561
test_data_1B08_varied_scale_10	ts_044.trees	0.365789922771458	-0.159594962940952	0.0159607924536242	0.857556497855863	2.97286216669108	-1.68459394180654	0.164954930562175	0.907325788531338
test_data_1B08_varied_scale_10	ts_046.trees	0.0991115479097585	-0.0406878194997925	0.00348491836391365	0.867667248332346	0.422635820039007	-0.655654317996232	0.0617379320965901	0.701158554333042
test_data_1B08_varied_scale_10	ts_040.trees	0.0551403532850214	-0.0250536471581387	0.0024761675560438	0.70083615229709	-0.616808849938271	-0.251843621218399	0.0226567854293276	0.635291641261248
test_data_1B08_varied_scale_10	ts_043.trees	0.0710876505556935	-0.0322045500348411	0.00312449823703466	0.897724480344457	-0.290823243756129	-0.393376829351407	0.0376846856805415	0.796245699796383
test_data_1B08_varied_scale_2	ts_002.trees	-0.0550898973956471	0.0459308883534645	-0.00834240610363203	0.834143373241379	-0.690901630608345	0.168129998296824	-0.0477083392799318	0.830915925338274
test_data_1B08_varied_scale_2	ts_005.trees	0.368959456818277	-0.137230233509829	0.0105658033303908	0.889351741755295	2.41049489306323	-1.24598257490639	0.10399379156725	0.900851231642467
test_data_1B08_varied_scale_2	ts_006.trees	0.138741177817072	-0.0413876528527964	0.00096672748701454	0.916816487932062	2.51658459667828	-1.24287617133409	0.102950512690747	0.941256732713778
test_data_1B08_varied_scale_2	ts_004.trees	-0.0785654759344554	0.0640690965535962	-0.0117589084482028	0.935152393878828	3.49433942941407	-1.49837296750056	0.115443232431213	0.946561298470662
test_data_1B08_varied_scale_2	ts_008.trees	0.351456876994994	-0.143904694126984	0.0128029437032602	0.881872077184686	4.09026564726629	-2.06185938678594	0.196739943018559	0.931003088177654
test_data_1B08_varied_scale_2	ts_000.trees	0.0755363707733089	-0.0337521047043251	0.00323267209620339	0.828956967804037	0.0642396706209464	-0.535267802005596	0.0517244141288704	0.718658342203314
test_data_1B08_varied_scale_2	ts_003.trees	0.249409408294282	-0.109393945741931	0.0107084142654113	0.909061824208978	2.06850911816187	-1.35102211891758	0.134345526122939	0.872615152341452
test_data_1B08_varied_scale_2	ts_001.trees	0.0732985395803717	-0.0333728395060924	0.00320636306564544	0.868149637466244	0.0952183898757093	-0.551711195654214	0.0538273652118772	0.818421398234174
test_data_1B08_varied_scale_2	ts_009.trees	0.232810524395543	-0.0971249861888889	0.00852830322929176	0.981507789635583	1.57096619580541	-1.09967211959535	0.104582297978935	0.972014987361197
test_data_1B08_varied_scale_2	ts_007.trees	0.206222277307002	-0.0876118975888485	0.00797336839873525	0.965965329694037	1.16402081460335	-0.928071328965304	0.0871471896704864	0.935238296215823
test_data_1B08_varied_scale_2	ts_010.trees	-0.198104539497282	0.102437770722619	-0.013368251183229	0.39043824108659	-1.63423628665809	0.589764607194542	-0.0920827388796162	0.345344559605926
